영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,제작사,배급사,등급,장르,감독,배우
SIDOF2019_밤낮/463 Poem of the lost/우리 아버지께,,825000,0,825000,119,119,1,2,한국,,,,다큐멘터리,,
"SIDOF2019_부당, 쓰러지지 않는/보이지 않는 아이들/례",,827500,0,827500,119,119,1,2,한국,,,,다큐멘터리,,
맛있는 세자매,2018-10-04,693000,0,693000,119,119,19,20,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,장두만,
여대생들의은밀한아르바이트,2019-05-07,657000,0,657000,119,119,20,20,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,
옆집소녀2,2018-10-25,694000,0,694000,119,119,17,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,성기만,강민우
착한 여동생,2018-09-21,694000,0,694000,119,119,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
14th 필름다빈 프로젝트 : 류아벨 배우전,,925000,0,925000,117,117,1,1,한국,,,,드라마,,
SPFF 2018 국내단편 1,,1159000,0,1159000,117,117,1,2,한국,,,,기타,,
극장판 안녕 자두야,2016-05-04,829000,0,2139119500,117,280656,1,1,한국,"아툰즈,(주)씨제이이엔엠",(주)씨제이이엔엠,전체관람가,애니메이션,손석우,"여민정,양정화,이수진"
동갑내기 엄마,2018-11-22,658000,0,658000,117,117,19,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,성기만,이강우
물속에서 숨 쉬는 법,,784000,0,2230000,117,398,2,10,한국,,,,드라마,고현석,"윤진,김현빈,박지수,오동민,장준휘,이상희"
SIFF2019-특별단편 5,,812000,0,812000,116,116,1,2,한국,,,,기타,,
SIFF2019-특별단편 6,,812000,0,812000,116,116,1,2,한국,,,,드라마,,
[인디포럼2018] 신작전 03 내 갈 길을 가마,,754000,0,754000,116,116,1,2,한국,,,,기타,,
[인디포럼2018] 신작전 10 우리들의 21세기,,782000,0,782000,116,116,1,2,한국,,,,기타,,
"남자, 화장을 하다 : 아이 원트 제로지",,580000,0,647500,116,130,1,4,한국,,,,다큐멘터리,현영애,
장모의유혹,2019-02-22,764000,0,764000,116,116,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
정사 : 착한 숙모,2018-09-21,557000,0,557000,115,115,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
밝히는그녀들,2019-12-12,652000,0,652000,114,114,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,원명준,
마이 리틀 히어로,2013-01-09,566000,0,1304073128,113,186191,1,3,한국,굿초이스컷픽쳐스(주),(주)씨제이이엔엠,전체관람가,드라마,김성훈,"김래원,지대한,이성민,조안,이광수,이청미,이효선,조선아,최지연,김원해,이해영,이민아,김강일,강두,김성은,홍인"
자매의은밀한스와핑-무삭제,2019-02-15,650000,0,650000,113,113,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
폐교,2019-09-05,670300,0,670300,113,113,20,22,한국,(주)유비네트워크,(주)유비네트워크,15세이상관람가,"공포(호러),미스터리",최효원,"천이슬,이윤수,서도현,황명환,안상은,윤대희"
2019년 CJ문화재단 스토리업 제작지원 단편영화 상영회,,1732000,0,1732000,112,112,1,1,한국,,,,드라마,,
애니살롱전#23,,560000,0,560000,112,112,1,1,한국,,,,애니메이션,,
제20회 대전독립영화제 본선경쟁 섹션 1,,560000,0,560000,112,112,1,2,한국,,,,드라마,,
제20회 대전독립영화제 본선경쟁 섹션 2,,560000,0,560000,112,112,1,2,한국,,,,기타,,
제20회 대전독립영화제 본선경쟁 섹션 3,,560000,0,560000,112,112,1,2,한국,,,,드라마,,
제20회 대전독립영화제 본선경쟁 섹션 4,,560000,0,560000,112,112,1,2,한국,,,,기타,,
제20회 대전독립영화제 본선경쟁 섹션 5,,560000,0,560000,112,112,1,2,한국,,,,기타,,
제20회 대전독립영화제 본선경쟁 섹션 7,,560000,0,560000,112,112,1,2,한국,,,,드라마,,
"제20회 대전독립영화제 한국독립영화, 현재 진행형 1",,560000,0,560000,112,112,1,2,한국,,,,드라마,,
맛있는엄마들,2019-09-27,643000,0,643000,111,111,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,이철,
아내의유혹,2019-10-25,644000,0,644000,111,111,20,21,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,
SIDOF2019_친밀한 가족/꽃피는 편지/우리보고 죽우란 말이냐,,766000,0,766000,110,110,1,2,한국,,,,다큐멘터리,,
가슴큰엄마들,2019-08-16,638000,0,638000,110,110,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,차지민,
동생의 여자-무삭제,2019-03-22,644000,0,644000,110,110,19,20,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,장두만,
맛있는 누나들,2018-12-19,644000,0,644000,110,110,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,강백호,설영
아빠친구2,2018-11-15,644000,0,644000,110,110,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,감자,
엄마학개론,2019-04-19,644000,0,644000,110,110,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,차지민,
이모의유혹2,2019-07-05,639000,0,639000,110,110,20,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
후배부부와 교환섹스-무삭제,2018-08-03,644000,0,644000,110,110,19,20,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
그 여자의 죄가 아니다,,223000,0,1137000,109,566,1,6,한국,,,,드라마,신상옥,노능걸
봉이 김선달,2016-07-06,794000,0,16227846642,109,2051386,2,9,한국,"(주)엠픽처스,(주)에스엔케이픽처스",(주)씨제이이엔엠,12세이상관람가,사극,박대민,"유승호,조재현,고창석,라미란,시우민,연우진,전석호,서예지,주영호,박예슬,박상현,박진성,유일한,이선희,이규형,송재룡,권태원,김승훈,김경룡,최정현,조현식,김정화"
산나리,,753000,0,753000,109,109,1,6,한국,,,,다큐멘터리,김응수,
SIFF2018-특별단편 2,,754000,0,754000,108,108,1,2,한국,,,,기타,,
장한몽,,216000,0,4434000,108,2217,1,6,한국,,,,,신상옥,"남궁원,윤정희,신성일,도금봉,사미자,김동원,한은진"
제 20회 한국예술종합학교 졸업영화제 섹션10,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션12,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션14,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션16,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션18,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션2,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션20,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션22,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션24,,432000,0,432000,108,108,1,1,한국,,,,드라마,,
제 20회 한국예술종합학교 졸업영화제 섹션4,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션6,,432000,0,432000,108,108,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션8,,432000,0,432000,108,108,1,1,한국,,,,기타,,
SIPFF 2019 한국단편경쟁 1,,1052000,0,1052000,107,107,1,2,한국,,,,기타,,
지옥화,1958-04-20,212000,0,7716000,106,3554,1,11,한국,서울영화사,,미정,"멜로/로맨스,드라마,범죄",신상옥,"김학,최은희,조해원"
카트,2014-11-13,701200,0,5929808133,106,814676,1,5,한국,(주)명필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,부지영,"염정아,문정희,김영애,김강우,이승준,도경수,김민경,김선간,김지은,김지현,김현,이고운,이승준,이주현,이지혜,김수안,지우,길해연,황정민,김희원,박미현,송지인,장리우,목규리,박수영,이창훈,천우희,박지연,박성연,이선희,이정은,김가영,이선주,정경섭,박혜진,김비비,최병윤,윤상훈"
SIDOF2018_해피해피쿠킹타임/끝과 시작/티켓,,524000,0,524000,105,105,1,2,한국,,,,다큐멘터리,"유재인,정현정,김태영",
인디애니페스트 2018 독립보행 3,,502200,0,502200,104,104,1,2,한국,,,,애니메이션,,
IFFB2019 지역독립연대초청,,511000,0,511000,102,102,1,1,한국,,,,기타,,
모자(母子)란 기억,,510000,0,568000,102,114,1,2,한국,,,,다큐멘터리,박군제,
엄마친구들 2,2018-09-13,531000,0,531000,102,102,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,
인디애니페스트 2018 독립보행 1,,535100,0,535100,101,101,1,2,한국,,,,애니메이션,,
설날,,700000,0,700000,100,100,1,1,한국,,,,드라마,박형익,
SIFF2018-특별단편 1,,680000,0,680000,98,98,1,2,한국,,,,기타,,
경치 좋은 자리,,645300,0,645300,97,97,1,3,한국,,,,드라마,"임혜령,박중권",임의령
이 세상에 없는,,680000,0,680000,97,97,1,3,한국,세컨드윈드 필름,,,드라마,박정범,"박정범,박영덕"
[인디포럼2018] 신작전 05 변하는 사랑,,652000,0,652000,96,96,1,2,한국,,,,기타,,
강정 인터뷰 프로젝트,,480000,0,522000,96,103,1,2,한국,,,,다큐멘터리,"김성균,안건형,이원우,김지곤,강세진,박배일,문성준,하샛별",
오렌지필름 기획전 - do not reply,,613000,0,613000,95,95,1,5,한국,,,,기타,,
2018 중앙영화제 새벽,,470000,0,470000,94,94,1,1,한국,,,,기타,,
2019 중앙영화제 GAPE 섹션,,564000,0,564000,94,94,1,1,한국,,,,드라마,,
AISFF 2018 인디스토리 특별전 그룹3,,463000,0,463000,94,94,1,1,한국,,,,기타,,
오렌지필름 기획전 - 사각 사각,,849000,0,849000,94,94,1,4,한국,,,,기타,,
왕후 심청,2005-08-11,564000,0,425763000,94,72702,1,1,한국,코아필름서울(주),(주)영화사한결,전체관람가,"애니메이션,드라마,판타지",넬슨 신,"강희선,최문자,탁원제,김도현"
원라인,2017-03-29,911000,0,3319946433,94,435142,1,4,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"김찬호,임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도,박지홍,안지현,유요한,이도현,최창국,이석호,한민철,이영호,홍성호,김말구,김태준,김근영,임지환,김대현,황성준,오민애,김국희,박근록,현봉식,이일화,박성연,박경찬,전광진,임용순,권범택,신정섭,김희상,추연규,윤일식"
의형제,2010-02-04,564000,0,40154381000,94,5416923,1,1,한국,"(주)쇼박스,(주)다세포클럽,루비콘픽쳐스㈜",(주)쇼박스,15세이상관람가,"드라마,액션",장훈,"송강호,강동원,전국환,박혁권,윤희석,최정우,정인기,설진욱,강명희,홍서백,박용진,김의용,황순욱,황인준,박현수,김남희,김태환,박민우,임세환,최윤서,김진용,주부진,이현지,백승익,차엽,박진우,김광규,고창석,배용근,유하복,박수영,박성연,김영웅,이정민,권범택"
제 20회 한국예술종합학교 졸업영화제 섹션1,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션11,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션13,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션15,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션17,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션19,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션21,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션23,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션3,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션5,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션7,,376000,0,376000,94,94,1,1,한국,,,,기타,,
제 20회 한국예술종합학교 졸업영화제 섹션9,,376000,0,376000,94,94,1,1,한국,,,,기타,,
한국인을 관두는 법,,713000,0,713000,94,94,1,5,한국,,,,다큐멘터리,안건형,
1월 단편 상상극장-김초희 단편전,,728400,0,728400,92,92,1,9,한국,,,,기타,,
FIWOM 2019 피움초이스4,,656800,0,656800,92,92,1,1,한국,,,,드라마,,
오렌지필름 영화제 머리에 얹은 마음,,638000,0,638000,92,92,1,3,한국,,,,기타,,
제13회 대단한단편영화제-단편 경쟁 1,,736000,0,736000,92,92,1,4,한국,,,,기타,,
룸싸롱 맛있는 서비스,2018-08-09,515000,0,515000,91,91,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,"김현진,희우,최철민"
착한 자매들,2018-10-12,509000,0,509000,91,91,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
리얼,2017-06-28,810000,0,3358122530,90,470195,1,3,한국,(주)코브픽쳐스,(주)씨제이이엔엠,청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은,문광무,박서준,장현도,전누리,최안나,이경민,이상훈,이선민,이선민,이성민,이세원,이수연,이정현,이태형,황수진,이형주,임지혜,고규필,황성준,배수지,안소희,현봉식,이정현,김선아,윤경호,장태영,이상훈"
침묵의 숲,,540000,0,540000,90,90,1,1,한국,,,,다큐멘터리,황윤,
조작된 도시,2017-02-09,712000,0,20144704587,89,2515590,1,1,한국,"(주)티피에스컴퍼니,(주)영화사심플렉스,컬쳐메이트",(주)씨제이이엔엠,15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬,박재민,박정환,박주현,박준규,박지홍,장민준,전영욱,정근수,정상문,신동호,신민철,정이삭,오준표,오지홍,조진규,윤성민,최경미,최경식,최창국,이민호,이민호,이상진,이석,이석,이수빈,한성관,이유진,이정훈,이정훈,이종혁,노남석,백승철,손강국,한지은,박지후,오재세,김슬기,박경혜,권태원,이성우,하성광,승의열,임용순,임지수,이도국,엄지만,서이안,배민정,김회진,한대훈"
마지막 첫사랑_썸머프라이드시네마,,613000,0,613000,88,88,1,2,한국,,,,기타,,
할머니의 외출,,613000,0,613000,88,88,1,7,한국,,,,드라마,장병기,"박지수,권잎새,윤진"
[STAFF2019] 섹션 6. 한국: 청년의 오늘 어쩌면 내일,,688000,0,688000,87,87,1,2,한국,,,,기타,,
[작은영화영화제]배우 박종환 단편전,,87000,0,87000,87,87,1,1,한국,,,,기타,,
SIFF2019-특별단편 3,,602000,0,602000,86,86,1,2,한국,,,,드라마,,
유관순,,172000,0,1764000,86,882,1,6,한국,,,,드라마,윤봉춘,"도금봉,한은진"
흑권,1973-09-09,172000,0,1876000,86,938,1,6,한국,안양,,12세이상관람가,액션,황풍,"이준구,모영"
산딸기 4,1991-03-23,168000,0,168000,84,84,1,3,한국,(주)태광영화사,,연소자관람불가,"사극,성인물(에로)",윤지형,"강혜지,최재호,김국현"
여친 언니,2018-10-04,495000,0,495000,84,84,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,희우
피아골,1955-09-23,168000,0,1468000,84,734,1,5,한국,백호프로덕션,,,"드라마,전쟁",이강천,"노경희,김진규,허장강,이예춘"
오렌지필름 기획전 – 사랑을 찍어보았습니다.,,621000,0,621000,82,82,1,5,한국,,,,기타,,
노래방 : 화끈한 여자들,2018-11-09,578000,0,578000,81,81,20,20,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,이채담
13th 필름다빈 프로젝트 : 김현목 배우전,,800000,0,800000,80,80,1,1,한국,,,,기타,,
FIWOM 2019 피움초이스2,,553000,0,553000,80,80,1,1,한국,,,,드라마,,
SIDOF2019_상/적막의 경관/야경,,560000,0,560000,80,80,1,2,한국,,,,다큐멘터리,,
